query_name,market_hash_name,pattern_families,paint_seed,seed_confidence,overall_confidence,ask,ask_seller_net,base_ask_mean_10,base_ask_n,market_overpay_mult,market_overpay_pct,expected_overpay_mult,expected_overpay_pct,overpay_gap_mult,overpay_gap_pct,expected_price,edge_abs,edge_ratio,float_value,listing_id,asset_id,scm_total_listings,converted_price,converted_fee,converted_currencyid,asset_properties_json,target_notes
XM1014 | Seasons,StatTrak™ XM1014 | Seasons (Field-Tested),Spectrum Fade / Blue Leaf,286,0.8,0.8,17.06,14.84,3.3600000000000003,10,5.077380952380952,4.077380952380952,3.0,2.0,-2.0773809523809517,-2.0773809523809517,10.080000000000002,-6.979999999999997,-0.40914419695193427,0.15549637377262,631205674318439147,50342611814,52,1484,222,2003,,Один из лучших ordinary-skin pattern cases для поиска mispricing.
XM1014 | Seasons,StatTrak™ XM1014 | Seasons (Field-Tested),Spectrum Fade / Blue Leaf,650,0.8,0.8,21.92,19.07,3.3600000000000003,10,6.523809523809524,5.523809523809524,2.5,1.5,-4.023809523809524,-4.023809523809524,8.4,-13.520000000000001,-0.6167883211678832,0.15553048253059,794463791548579427,50267615323,52,1907,285,2003,,Один из лучших ordinary-skin pattern cases для поиска mispricing.
XM1014 | Seasons,StatTrak™ XM1014 | Seasons (Minimal Wear),Spectrum Fade / Blue Leaf,659,0.8,0.8,50.0,43.49,4.639,10,10.778184953653804,9.778184953653804,2.5,1.5,-8.278184953653804,-8.278184953653804,11.5975,-38.4025,-0.76805,0.11294230818748,714524901193439403,50177237023,53,4349,651,2003,,Один из лучших ordinary-skin pattern cases для поиска mispricing.
XM1014 | Seasons,StatTrak™ XM1014 | Seasons (Minimal Wear),Spectrum Fade / Blue Leaf,26,0.8,0.8,1542.08,1340.95,4.639,10,332.4164690666091,331.4164690666091,5.0,4.0,-327.4164690666091,-327.4164690666091,23.195,-1518.885,-0.9849586273085702,0.09983867406845,742661525166998019,48529340956,53,134095,20113,2003,,Один из лучших ordinary-skin pattern cases для поиска mispricing.
XM1014 | Seasons,XM1014 | Seasons (Battle-Scarred),Spectrum Fade / Blue Leaf,130,0.8,0.8,11.11,9.67,2.07,10,5.367149758454106,4.367149758454106,3.0,2.0,-2.367149758454106,-2.367149758454106,6.209999999999999,-4.9,-0.44104410441044106,0.47780621051788,756177581838374846,41378644443,23,967,144,2003,,Один из лучших ordinary-skin pattern cases для поиска mispricing.
XM1014 | Seasons,XM1014 | Seasons (Battle-Scarred),Spectrum Fade / Blue Leaf,442,0.8,0.8,63.17,54.94,2.07,10,30.516908212560388,29.516908212560388,2.5,1.5,-28.016908212560388,-28.016908212560388,5.175,-57.995000000000005,-0.9180782016780117,0.48692107200623,650344708424169005,46202495464,23,5494,823,2003,,Один из лучших ordinary-skin pattern cases для поиска mispricing.
XM1014 | Seasons,XM1014 | Seasons (Factory New),Spectrum Fade / Blue Leaf,115,0.8,0.8,15.0,13.05,6.956999999999999,10,2.15610176800345,1.1561017680034502,3.0,2.0,0.8438982319965498,0.8438982319965498,20.870999999999995,5.870999999999995,0.39139999999999975,0.04676420986652,640216116828246131,51190219628,137,1305,195,2003,,Один из лучших ordinary-skin pattern cases для поиска mispricing.
XM1014 | Seasons,XM1014 | Seasons (Factory New),Spectrum Fade / Blue Leaf,182,0.8,0.8,16.24,14.13,6.956999999999999,10,2.3343395141584016,1.3343395141584016,3.0,2.0,0.6656604858415984,0.6656604858415984,20.870999999999995,4.630999999999997,0.2851600985221676,0.05820490792394,657102640613666254,50568040194,137,1413,211,2003,,Один из лучших ordinary-skin pattern cases для поиска mispricing.
XM1014 | Seasons,XM1014 | Seasons (Factory New),Spectrum Fade / Blue Leaf,546,0.8,0.8,17.06,14.84,6.956999999999999,10,2.452206410809257,1.4522064108092572,2.5,1.5,0.047793589190742836,0.047793589190742836,17.3925,0.3324999999999996,0.019490035169988262,0.06480729579926,657103274636304624,50094309339,137,1484,222,2003,,Один из лучших ordinary-skin pattern cases для поиска mispricing.
XM1014 | Seasons,XM1014 | Seasons (Factory New),Spectrum Fade / Blue Leaf,598,0.8,0.8,34.11,29.67,6.956999999999999,10,4.902975420439845,3.9029754204398452,2.5,1.5,-2.4029754204398452,-2.4029754204398452,17.3925,-16.7175,-0.4901055408970977,0.00391556881368,771937563723665159,49085710109,137,2967,444,2003,,Один из лучших ordinary-skin pattern cases для поиска mispricing.
XM1014 | Seasons,XM1014 | Seasons (Factory New),Spectrum Fade / Blue Leaf,442,0.8,0.8,37.26,32.4,6.956999999999999,10,5.3557567917205695,4.3557567917205695,2.5,1.5,-2.8557567917205695,-2.8557567917205695,17.3925,-19.8675,-0.5332125603864735,0.06797633320093,785451428812339639,47895107722,137,3240,486,2003,,Один из лучших ordinary-skin pattern cases для поиска mispricing.
XM1014 | Seasons,XM1014 | Seasons (Factory New),Spectrum Fade / Blue Leaf,286,0.8,0.8,37.53,32.64,6.956999999999999,10,5.394566623544632,4.394566623544632,3.0,2.0,-2.394566623544632,-2.394566623544632,20.870999999999995,-16.659000000000006,-0.443884892086331,0.0020427510608,771937563723665555,49085710108,137,3264,489,2003,,Один из лучших ordinary-skin pattern cases для поиска mispricing.
XM1014 | Seasons,XM1014 | Seasons (Factory New),Spectrum Fade / Blue Leaf,286,0.8,0.8,56.86,49.45,6.956999999999999,10,8.173063101911744,7.173063101911744,3.0,2.0,-5.173063101911744,-5.173063101911744,20.870999999999995,-35.989000000000004,-0.6329405557509673,0.00036977400305,786577328733091223,49781519239,137,4945,741,2003,,Один из лучших ordinary-skin pattern cases для поиска mispricing.
XM1014 | Seasons,XM1014 | Seasons (Field-Tested),Spectrum Fade / Blue Leaf,546,0.8,0.8,4.63,4.03,1.934,10,2.394002068252327,1.3940020682523269,2.5,1.5,0.10599793174767314,0.10599793174767314,4.835,0.20500000000000007,0.0442764578833692,0.20796813070774,794463791548477331,47850497822,146,403,60,2003,,Один из лучших ordinary-skin pattern cases для поиска mispricing.
XM1014 | Seasons,XM1014 | Seasons (Field-Tested),Spectrum Fade / Blue Leaf,286,0.8,0.8,4.9,4.27,1.934,10,2.533609100310238,1.5336091003102381,3.0,2.0,0.4663908996897619,0.4663908996897619,5.802,0.9019999999999992,0.184081632653061,0.206105068326,794463791548480787,45545576987,146,427,63,2003,,Один из лучших ordinary-skin pattern cases для поиска mispricing.
XM1014 | Seasons,XM1014 | Seasons (Field-Tested),Spectrum Fade / Blue Leaf,605,0.8,0.8,9.5,8.27,1.934,10,4.912099276111686,3.912099276111686,2.5,1.5,-2.412099276111686,-2.412099276111686,4.835,-4.665,-0.4910526315789474,0.21366208791733,633457474146283050,20380912401,146,827,123,2003,,Один из лучших ordinary-skin pattern cases для поиска mispricing.
XM1014 | Seasons,XM1014 | Seasons (Field-Tested),Spectrum Fade / Blue Leaf,494,0.8,0.8,17.06,14.84,1.934,10,8.821096173733196,7.821096173733196,2.5,1.5,-6.321096173733196,-6.321096173733196,4.835,-12.224999999999998,-0.716588511137163,0.32153430581093,648097416155968988,50177822969,146,1484,222,2003,,Один из лучших ordinary-skin pattern cases для поиска mispricing.
XM1014 | Seasons,XM1014 | Seasons (Field-Tested),Spectrum Fade / Blue Leaf,234,0.8,0.8,17.25,15.0,1.934,10,8.91933815925543,7.91933815925543,3.0,2.0,-5.91933815925543,-5.91933815925543,5.802,-11.448,-0.6636521739130434,0.23372673988342,753920524187781566,17902192745,146,1500,225,2003,,Один из лучших ordinary-skin pattern cases для поиска mispricing.
XM1014 | Seasons,XM1014 | Seasons (Field-Tested),Spectrum Fade / Blue Leaf,650,0.8,0.8,25.0,21.75,1.934,10,12.926577042399174,11.926577042399174,2.5,1.5,-10.426577042399174,-10.426577042399174,4.835,-20.165,-0.8066,0.22042310237885,746039224899746325,48809272778,146,2175,325,2003,,Один из лучших ordinary-skin pattern cases для поиска mispricing.
XM1014 | Seasons,XM1014 | Seasons (Field-Tested),Spectrum Fade / Blue Leaf,26,0.8,0.8,64.17,55.8,1.934,10,33.1799379524302,32.1799379524302,5.0,4.0,-28.1799379524302,-28.1799379524302,9.67,-54.5,-0.8493065295309334,0.20084409415722,633459376601663895,13466061060,146,5580,837,2003,,Один из лучших ordinary-skin pattern cases для поиска mispricing.
XM1014 | Seasons,XM1014 | Seasons (Field-Tested),Spectrum Fade / Blue Leaf,334,0.8,0.8,125.09,108.79,1.934,10,64.6794208893485,63.679420889348506,2.5,1.5,-62.179420889348506,-62.179420889348506,4.835,-120.25500000000001,-0.9613478295627148,0.22126388549805,776443595405133930,29383980987,146,10879,1630,2003,,Один из лучших ordinary-skin pattern cases для поиска mispricing.
XM1014 | Seasons,XM1014 | Seasons (Field-Tested),Spectrum Fade / Blue Leaf,598,0.8,0.8,178.63,155.34,1.934,10,92.36297828335057,91.36297828335057,2.5,1.5,-89.86297828335057,-89.86297828335057,4.835,-173.795,-0.9729328780160107,0.20110723376274,806843527041788109,42716678251,146,15534,2329,2003,,Один из лучших ordinary-skin pattern cases для поиска mispricing.
XM1014 | Seasons,XM1014 | Seasons (Minimal Wear),Spectrum Fade / Blue Leaf,286,0.8,0.8,8.55,7.44,2.224,10,3.8444244604316546,2.8444244604316546,3.0,2.0,-0.8444244604316546,-0.8444244604316546,6.672000000000001,-1.8780000000000001,-0.21964912280701754,0.10705787688494,633460717410719701,50162654906,196,744,111,2003,,Один из лучших ordinary-skin pattern cases для поиска mispricing.
XM1014 | Seasons,XM1014 | Seasons (Minimal Wear),Spectrum Fade / Blue Leaf,955,0.8,0.8,12.83,11.17,2.224,10,5.76888489208633,4.76888489208633,2.5,1.5,-3.26888489208633,-3.26888489208633,5.5600000000000005,-7.27,-0.5666406858924395,0.09302185475826,743786879234310859,47974184925,196,1117,166,2003,,Один из лучших ordinary-skin pattern cases для поиска mispricing.
XM1014 | Seasons,XM1014 | Seasons (Minimal Wear),Spectrum Fade / Blue Leaf,598,0.8,0.8,13.64,11.87,2.224,10,6.133093525179856,5.133093525179856,2.5,1.5,-3.6330935251798557,-3.6330935251798557,5.5600000000000005,-8.08,-0.5923753665689149,0.10893074423075,632330309909887883,49970467125,196,1187,177,2003,,Один из лучших ordinary-skin pattern cases для поиска mispricing.
XM1014 | Seasons,XM1014 | Seasons (Minimal Wear),Spectrum Fade / Blue Leaf,442,0.8,0.8,14.89,12.96,2.224,10,6.695143884892086,5.695143884892086,2.5,1.5,-4.195143884892086,-4.195143884892086,5.5600000000000005,-9.33,-0.6265950302216252,0.10454738140106,722392155645428423,46991224535,196,1296,193,2003,,Один из лучших ordinary-skin pattern cases для поиска mispricing.
XM1014 | Seasons,XM1014 | Seasons (Minimal Wear),Spectrum Fade / Blue Leaf,605,0.8,0.8,23.54,20.48,2.224,10,10.584532374100718,9.584532374100718,2.5,1.5,-8.084532374100718,-8.084532374100718,5.5600000000000005,-17.979999999999997,-0.7638062871707731,0.13749870657921,758424123822024242,31008186982,196,2048,306,2003,,Один из лучших ordinary-skin pattern cases для поиска mispricing.
XM1014 | Seasons,XM1014 | Seasons (Minimal Wear),Spectrum Fade / Blue Leaf,115,0.8,0.8,117.71,102.37,2.224,10,52.92715827338129,51.92715827338129,3.0,2.0,-49.92715827338129,-49.92715827338129,6.672000000000001,-111.038,-0.9433183246962875,0.12891894578934,659352538205238163,37886303145,196,10237,1534,2003,,Один из лучших ordinary-skin pattern cases для поиска mispricing.
XM1014 | Seasons,XM1014 | Seasons (Minimal Wear),Spectrum Fade / Blue Leaf,442,0.8,0.8,345.0,300.0,2.224,10,155.12589928057554,154.12589928057554,2.5,1.5,-152.62589928057554,-152.62589928057554,5.5600000000000005,-339.44,-0.9838840579710145,0.13391907513142,734783396130228351,49094938035,196,30000,4500,2003,,Один из лучших ordinary-skin pattern cases для поиска mispricing.
XM1014 | XOXO,StatTrak™ XM1014 | XOXO (Field-Tested),Max Pink,443,0.7,0.7,21.4,18.61,5.879,10,3.6400748426603164,2.6400748426603164,1.6,0.6000000000000001,-2.0400748426603164,-2.0400748426603164,9.4064,-11.993599999999999,-0.5604485981308411,0.375622600317,633460717410686545,50158884298,51,1861,279,2003,,"Pattern niche, но вполне формализован."
XM1014 | XOXO,StatTrak™ XM1014 | XOXO (Well-Worn),Max Pink,443,0.7,0.7,12.3,10.7,5.909,10,2.08157048569978,1.08157048569978,1.6,0.6000000000000001,-0.48157048569978,-0.48157048569978,9.4544,-2.845600000000001,-0.23134959349593498,0.40044268965721,643593816554336773,50997095850,22,1070,160,2003,,"Pattern niche, но вполне формализован."
XM1014 | XOXO,XM1014 | XOXO (Field-Tested),Max Pink,218,0.7,0.7,17.1,14.88,4.419,10,3.8696537678207745,2.8696537678207745,1.6,0.6000000000000001,-2.2696537678207744,-2.2696537678207744,7.070399999999999,-10.029600000000002,-0.5865263157894738,0.29699599742889,633460717410703069,49997477743,230,1488,222,2003,,"Pattern niche, но вполне формализован."
XM1014 | Ziggy,XM1014 | Ziggy (Factory New),Max Purple,399,0.52,0.52,55.89,48.6,10.104000000000001,10,5.53147268408551,4.53147268408551,1.3,0.30000000000000004,-4.23147268408551,-4.23147268408551,13.135200000000001,-42.7548,-0.764981213097155,0.06187979876995,785451428812356091,48293036602,58,4860,729,2003,,"Более слабый premium, чем у Seasons/XOXO."
XM1014 | Ziggy,XM1014 | Ziggy (Factory New),Max Purple,703,0.52,0.52,93.12,80.99,10.104000000000001,10,9.216152019002374,8.216152019002374,1.3,0.30000000000000004,-7.916152019002374,-7.916152019002374,13.135200000000001,-79.9848,-0.8589432989690722,0.05970560014248,634586007399192833,49781255783,58,8099,1213,2003,,"Более слабый premium, чем у Seasons/XOXO."
